+-------+----+------+------+------+----+----+-----+-----+------+------+----+------+------+----+------+------+------+-------+-------+--------------+
| Tick  | M1 | MREQ | IORQ | RFSH | RD | WR | INT | NMI | IFF1 | AB   | DB | PC   | SP   | IR | AF   | BC   | HL   | Io    | Mem   | Asm          |
| 248/1 |    | MREQ |      | RFSH |    |    |     |     |      | 001E | B3 | 0039 | FFFE | B3 | 0044 | 0310 | 0056 | FF FF | FF FF | OTIR         |
| 248/0 |    |      |      | RFSH |    |    |     |     |      | 001E | B3 | 0039 | FFFE | B3 | 0044 | 0310 | 0056 | FF FF | FF FF | OTIR         |
| 249/1 |    |      |      |      |    |    |     |     |      | 001E | B3 | 0039 | FFFE | B3 | 0044 | 0310 | 0056 | FF FF | FF FF | OTIR         |
| 249/0 |    |      |      |      |    |    |     |     |      | 001E | B3 | 0039 | FFFE | B3 | 0044 | 0310 | 0056 | FF FF | FF FF | OTIR         |
| 250/1 |    |      |      |      |    |    |     |     |      | 0056 | B3 | 0039 | FFFE | B3 | 0044 | 0310 | 0056 | FF FF | FF FF | OTIR         |
| 250/0 |    | MREQ |      |      | RD |    |     |     |      | 0056 | B3 | 0039 | FFFE | B3 | 0044 | 0210 | 0056 | FF FF | FF FF | OTIR         |
| 251/1 |    | MREQ |      |      | RD |    |     |     |      | 0056 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0056 | FF FF | FF FF | OTIR         |
| 251/0 |    | MREQ |      |      | RD |    |     |     |      | 0056 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 252/1 |    | MREQ |      |      | RD |    |     |     |      | 0056 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 252/0 |    |      |      |      |    |    |     |     |      | 0056 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 253/1 |    |      |      |      |    |    |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 253/0 |    |      |      |      |    |    |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 254/1 |    |      | IORQ |      |    | WR |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 254/0 |    |      | IORQ |      |    | WR |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 255/1 |    |      | IORQ |      |    | WR |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 255/0 |    |      | IORQ |      |    | WR |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 256/1 |    |      | IORQ |      |    | WR |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 256/0 |    |      |      |      |    |    |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 257/1 |    |      |      |      |    |    |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 257/0 |    |      |      |      |    |    |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 258/1 |    |      |      |      |    |    |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 258/0 |    |      |      |      |    |    |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 259/1 |    |      |      |      |    |    |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 259/0 |    |      |      |      |    |    |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 260/1 |    |      |      |      |    |    |     |     |      | 0210 | 48 | 0039 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 260/0 |    |      |      |      |    |    |     |     |      | 0210 | 48 | 0037 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 261/1 |    |      |      |      |    |    |     |     |      | 0210 | 48 | 0037 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 261/0 |    |      |      |      |    |    |     |     |      | 0210 | 48 | 0037 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 262/1 | M1 |      |      |      |    |    |     |     |      | 0037 | 48 | 0037 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 262/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0037 | 48 | 0038 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 263/1 | M1 | MREQ |      |      | RD |    |     |     |      | 0037 | ED | 0038 | FFFE | B3 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 263/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0037 | ED | 0038 | FFFE | 00 | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 264/1 |    |      |      | RFSH |    |    |     |     |      | 001F | ED | 0038 | FFFE | ED | 0044 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 264/0 |    | MREQ |      | RFSH |    |    |     |     |      | 001F | ED | 0038 | FFFE | ED | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 265/1 |    | MREQ |      | RFSH |    |    |     |     |      | 001F | ED | 0038 | FFFE | ED | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 265/0 |    |      |      | RFSH |    |    |     |     |      | 001F | ED | 0038 | FFFE | ED | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 266/1 | M1 |      |      |      |    |    |     |     |      | 0038 | ED | 0038 | FFFE | ED | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 266/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0038 | ED | 0039 | FFFE | ED | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 267/1 | M1 | MREQ |      |      | RD |    |     |     |      | 0038 | B3 | 0039 | FFFE | ED | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 267/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0038 | B3 | 0039 | FFFE | 00 | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 268/1 |    |      |      | RFSH |    |    |     |     |      | 0020 | B3 | 0039 | FFFE | B3 | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 268/0 |    | MREQ |      | RFSH |    |    |     |     |      | 0020 | B3 | 0039 | FFFE | B3 | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 269/1 |    | MREQ |      | RFSH |    |    |     |     |      | 0020 | B3 | 0039 | FFFE | B3 | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 269/0 |    |      |      | RFSH |    |    |     |     |      | 0020 | B3 | 0039 | FFFE | B3 | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 270/1 |    |      |      |      |    |    |     |     |      | 0020 | B3 | 0039 | FFFE | B3 | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 270/0 |    |      |      |      |    |    |     |     |      | 0020 | B3 | 0039 | FFFE | B3 | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 271/1 |    |      |      |      |    |    |     |     |      | 0057 | B3 | 0039 | FFFE | B3 | 0000 | 0210 | 0057 | FF FF | FF FF | OTIR         |
| 271/0 |    | MREQ |      |      | RD |    |     |     |      | 0057 | B3 | 0039 | FFFE | B3 | 0000 | 0110 | 0057 | FF FF | FF FF | OTIR         |
| 272/1 |    | MREQ |      |      | RD |    |     |     |      | 0057 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0057 | FF FF | FF FF | OTIR         |
| 272/0 |    | MREQ |      |      | RD |    |     |     |      | 0057 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 273/1 |    | MREQ |      |      | RD |    |     |     |      | 0057 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 273/0 |    |      |      |      |    |    |     |     |      | 0057 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 274/1 |    |      |      |      |    |    |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 274/0 |    |      |      |      |    |    |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 275/1 |    |      | IORQ |      |    | WR |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 275/0 |    |      | IORQ |      |    | WR |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 276/1 |    |      | IORQ |      |    | WR |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 276/0 |    |      | IORQ |      |    | WR |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 277/1 |    |      | IORQ |      |    | WR |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 277/0 |    |      |      |      |    |    |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 278/1 |    |      |      |      |    |    |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 278/0 |    |      |      |      |    |    |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 279/1 |    |      |      |      |    |    |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 279/0 |    |      |      |      |    |    |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 280/1 |    |      |      |      |    |    |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 280/0 |    |      |      |      |    |    |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 281/1 |    |      |      |      |    |    |     |     |      | 0110 | 87 | 0039 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 281/0 |    |      |      |      |    |    |     |     |      | 0110 | 87 | 0037 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 282/1 |    |      |      |      |    |    |     |     |      | 0110 | 87 | 0037 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 282/0 |    |      |      |      |    |    |     |     |      | 0110 | 87 | 0037 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 283/1 | M1 |      |      |      |    |    |     |     |      | 0037 | 87 | 0037 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 283/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0037 | 87 | 0038 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 284/1 | M1 | MREQ |      |      | RD |    |     |     |      | 0037 | ED | 0038 | FFFE | B3 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 284/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0037 | ED | 0038 | FFFE | 00 | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 285/1 |    |      |      | RFSH |    |    |     |     |      | 0021 | ED | 0038 | FFFE | ED | 0000 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 285/0 |    | MREQ |      | RFSH |    |    |     |     |      | 0021 | ED | 0038 | FFFE | ED | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 286/1 |    | MREQ |      | RFSH |    |    |     |     |      | 0021 | ED | 0038 | FFFE | ED | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 286/0 |    |      |      | RFSH |    |    |     |     |      | 0021 | ED | 0038 | FFFE | ED | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 287/1 | M1 |      |      |      |    |    |     |     |      | 0038 | ED | 0038 | FFFE | ED | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 287/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0038 | ED | 0039 | FFFE | ED | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 288/1 | M1 | MREQ |      |      | RD |    |     |     |      | 0038 | B3 | 0039 | FFFE | ED | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 288/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0038 | B3 | 0039 | FFFE | 00 | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 289/1 |    |      |      | RFSH |    |    |     |     |      | 0022 | B3 | 0039 | FFFE | B3 | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 289/0 |    | MREQ |      | RFSH |    |    |     |     |      | 0022 | B3 | 0039 | FFFE | B3 | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 290/1 |    | MREQ |      | RFSH |    |    |     |     |      | 0022 | B3 | 0039 | FFFE | B3 | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 290/0 |    |      |      | RFSH |    |    |     |     |      | 0022 | B3 | 0039 | FFFE | B3 | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 291/1 |    |      |      |      |    |    |     |     |      | 0022 | B3 | 0039 | FFFE | B3 | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 291/0 |    |      |      |      |    |    |     |     |      | 0022 | B3 | 0039 | FFFE | B3 | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 292/1 |    |      |      |      |    |    |     |     |      | 0058 | B3 | 0039 | FFFE | B3 | 0002 | 0110 | 0058 | FF FF | FF FF | OTIR         |
| 292/0 |    | MREQ |      |      | RD |    |     |     |      | 0058 | B3 | 0039 | FFFE | B3 | 0002 | 0010 | 0058 | FF FF | FF FF | OTIR         |
| 293/1 |    | MREQ |      |      | RD |    |     |     |      | 0058 | 08 | 0039 | FFFE | B3 | 0002 | 0010 | 0058 | FF FF | FF FF | OTIR         |
| 293/0 |    | MREQ |      |      | RD |    |     |     |      | 0058 | 08 | 0039 | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | OTIR         |
| 294/1 |    | MREQ |      |      | RD |    |     |     |      | 0058 | 08 | 0039 | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | OTIR         |
| 294/0 |    |      |      |      |    |    |     |     |      | 0058 | 08 | 0039 | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | OTIR         |
| 295/1 |    |      |      |      |    |    |     |     |      | 0010 | 08 | 0039 | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | OTIR         |
| 295/0 |    |      |      |      |    |    |     |     |      | 0010 | 08 | 0039 | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | OTIR         |
| 296/1 |    |      | IORQ |      |    | WR |     |     |      | 0010 | 08 | 0039 | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | OTIR         |
| 296/0 |    |      | IORQ |      |    | WR |     |     |      | 0010 | 08 | 0039 | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | OTIR         |
| 297/1 |    |      | IORQ |      |    | WR |     |     |      | 0010 | 08 | 0039 | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | OTIR         |
| 297/0 |    |      | IORQ |      |    | WR |     |     |      | 0010 | 08 | 0039 | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | OTIR         |
| 298/1 |    |      | IORQ |      |    | WR |     |     |      | 0010 | 08 | 0039 | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | OTIR         |
| 298/0 |    |      |      |      |    |    |     |     |      | 0010 | 08 | 0039 | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | OTIR         |
| 299/1 | M1 |      |      |      |    |    |     |     |      | 0039 | 08 | 0039 | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | RET          |
| 299/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0039 | 08 | 003A | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | RET          |
| 300/1 | M1 | MREQ |      |      | RD |    |     |     |      | 0039 | C9 | 003A | FFFE | B3 | 0002 | 0010 | 0059 | FF FF | FF FF | RET          |
| 300/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0039 | C9 | 003A | FFFE | 00 | 0002 | 0010 | 0059 | FF FF | FF FF | RET          |
| 301/1 |    |      |      | RFSH |    |    |     |     |      | 0023 | C9 | 003A | FFFE | C9 | 0002 | 0010 | 0059 | FF FF | FF FF | RET          |
| 301/0 |    | MREQ |      | RFSH |    |    |     |     |      | 0023 | C9 | 003A | FFFE | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 302/1 |    | MREQ |      | RFSH |    |    |     |     |      | 0023 | C9 | 003A | FFFE | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 302/0 |    |      |      | RFSH |    |    |     |     |      | 0023 | C9 | 003A | FFFE | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 303/1 |    |      |      |      |    |    |     |     |      | FFFE | C9 | 003A | FFFE | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 303/0 |    | MREQ |      |      | RD |    |     |     |      | FFFE | C9 | 003A | FFFE | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 304/1 |    | MREQ |      |      | RD |    |     |     |      | FFFE | 0C | 003A | FFFE | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 304/0 |    | MREQ |      |      | RD |    |     |     |      | FFFE | 0C | 003A | FFFF | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 305/1 |    | MREQ |      |      | RD |    |     |     |      | FFFE | 0C | 003A | FFFF | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 305/0 |    |      |      |      |    |    |     |     |      | FFFE | 0C | 003A | FFFF | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 306/1 |    |      |      |      |    |    |     |     |      | FFFF | 0C | 003A | FFFF | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 306/0 |    | MREQ |      |      | RD |    |     |     |      | FFFF | 0C | 003A | FFFF | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 307/1 |    | MREQ |      |      | RD |    |     |     |      | FFFF | 00 | 003A | FFFF | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 307/0 |    | MREQ |      |      | RD |    |     |     |      | FFFF | 00 | 003A | 0000 | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 308/1 |    | MREQ |      |      | RD |    |     |     |      | FFFF | 00 | 003A | 0000 | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 308/0 |    |      |      |      |    |    |     |     |      | FFFF | 00 | 003A | 0000 | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | RET          |
| 309/1 | M1 |      |      |      |    |    |     |     |      | 000C | 00 | 003A | 0000 | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | XOR A        |
| 309/0 | M1 | MREQ |      |      | RD |    |     |     |      | 000C | 00 | 000D | 0000 | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | XOR A        |
| 310/1 | M1 | MREQ |      |      | RD |    |     |     |      | 000C | AF | 000D | 0000 | C9 | 0040 | 0010 | 0059 | FF FF | FF FF | XOR A        |
| 310/0 | M1 | MREQ |      |      | RD |    |     |     |      | 000C | AF | 000D | 0000 | 00 | 0040 | 0010 | 0059 | FF FF | FF FF | XOR A        |
| 311/1 |    |      |      | RFSH |    |    |     |     |      | 0024 | AF | 000D | 0000 | AF | 0040 | 0010 | 0059 | FF FF | FF FF | XOR A        |
| 311/0 |    | MREQ |      | RFSH |    |    |     |     |      | 0024 | AF | 000D | 0000 | AF | 0040 | 0010 | 0059 | FF FF | FF FF | XOR A        |
| 312/1 |    | MREQ |      | RFSH |    |    |     |     |      | 0024 | AF | 000D | 0000 | AF | 0040 | 0010 | 0059 | FF FF | FF FF | XOR A        |
| 312/0 |    |      |      | RFSH |    |    |     |     |      | 0024 | AF | 000D | 0000 | AF | 0040 | 0010 | 0059 | FF FF | FF FF | XOR A        |
| 313/1 | M1 |      |      |      |    |    |     |     |      | 000D | AF | 000D | 0000 | AF | 0040 | 0010 | 0059 | FF FF | FF FF | LD (0080h),A |
| 313/0 | M1 | MREQ |      |      | RD |    |     |     |      | 000D | AF | 000E | 0000 | AF | 0040 | 0010 | 0059 | FF FF | FF FF | LD (0080h),A |
| 314/1 | M1 | MREQ |      |      | RD |    |     |     |      | 000D | 32 | 000E | 0000 | AF | 0040 | 0010 | 0059 | FF FF | FF FF | LD (0080h),A |
| 314/0 | M1 | MREQ |      |      | RD |    |     |     |      | 000D | 32 | 000E | 0000 | 00 | 0040 | 0010 | 0059 | FF FF | FF FF | LD (0080h),A |
| 315/1 |    |      |      | RFSH |    |    |     |     |      | 0025 | 32 | 000E | 0000 | 32 | 0040 | 0010 | 0059 | FF FF | FF FF | LD (0080h),A |
